user;lat;lon;country
96495;24.803791595400014;46.785694327244975; Saudi Arabia
96496;24.726201345114287;46.8078086945476; Saudi Arabia
96501;24.7757551713875;46.764503083975; Saudi Arabia
96503;24.691105099750004;46.68399810790001; Saudi Arabia
96507;24.671770403492307;46.74327910958462; Saudi Arabia
96508;24.72204415356667;46.67382492875556; Saudi Arabia
96509;29.318032461799998;48.005217585; Kuwait
96511;24.654877687442866;46.712985334871426; Saudi Arabia
96514;24.749616717722226;46.58953118945555; Saudi Arabia
96515;24.732392566125;46.56363773837499; Saudi Arabia
96516;24.738399570231586;46.755461325989494; Saudi Arabia
96541;26.453212346;50.120259893417646; Saudi Arabia
96542;27.071637;49.584122; Saudi Arabia
96546;-37.81058190590546;144.96235203357818; Australia
96547;31.9775797195;35.843367576599995; Jordan
96548;24.711141477915387;46.67859937196924; Saudi Arabia
96549;26.360762069;50.035507864333326; Saudi Arabia
96550;42.364960309459995;-71.08194380801; United States of America
96554;38.73746194894;-9.148214262364998; Portugal
96560;25.39796071333333;49.57124546833334; Saudi Arabia
96561;26.31194862853333;50.155808542299994; Saudi Arabia
96562;26.43964558;50.10794258; Saudi Arabia
96563;24.702608321200003;46.78586476335; Saudi Arabia
96566;24.740059231;46.67079016; Saudi Arabia
96568;25.383308677;49.579268983249996; Saudi Arabia
96573;24.68363829895;46.710509834350006; Saudi Arabia
96580;24.716859087376925;46.68235965615384; Saudi Arabia
96581;26.44346219;50.116626200000006; Saudi Arabia
96585;29.343108384394732;47.98490790701578; Kuwait
96586;29.364516716;47.671623078; Kuwait
96590;48.88486185088;2.267296131; France
96596;57.473972439799994;12.9946213961; Sweden
96598;25.391692173400003;49.63010500916666; Saudi Arabia
96599;51.494220372;-0.14639142; United Kingdom
96600;25.39355409333333;49.5953928875; Saudi Arabia
96603;37.87806885053225;-4.790542940693549; Spain
96604;55.591363603999994;13.0074048042; Sweden
96605;55.591047030411474;13.013994736001642; Sweden
96608;26.30848038925714;50.179388978592854; Saudi Arabia
96612;24.686000897609997;46.703482772019996; Saudi Arabia
96615;24.77338379;46.76833516; Saudi Arabia
96617;57.69691102395386;11.968902678192306; Sweden
96618;57.612119477122214;11.935016786466667; Sweden
96619;57.69834744047223;11.96056960684167; Sweden
96620;57.70816841276;11.956587607892; Sweden
96623;57.70519225511304;11.967119007460866; Sweden
96624;57.70187960611668;11.968560181883333; Sweden
96625;57.81531409218334;11.730565159183335; Sweden
96626;57.70413607696799;11.974102676012; Sweden
96627;58.23758351;12.71677458; Sweden
96629;57.68698169476666;11.981458997991664; Sweden
96630;57.69899246428334;11.976613115916665; Sweden
96631;59.32752966192;18.07318353654; Sweden
96633;42.266708754567155;3.1789820265313424; Spain
96634;41.3893020363;2.1613025665; Spain
96637;41.41331815157778;2.177785030388889; Spain
96639;-7.778152;110.391398; Indonesia
96642;33.61660683475714;-86.49004367855714; United States of America
96643;59.91327660702224;10.753961238833334; Norway
96645;59.835631228800004;10.4347517639; Norway
96647;21.648445185016666;39.1213304078; Saudi Arabia
96649;28.43991649466666;45.968537688999994; Saudi Arabia
96652;29.357919048459998;47.98276966958; Kuwait
96656;33.64285961253333;-78.95771078199999; United States of America
96657;61.350484063;16.401727512; Sweden
96658;59.306466257299974;18.020269187085713; Sweden
96663;21.4229758172;39.846522801533325; Saudi Arabia
96664;24.708608783977777;46.68398958278889; Saudi Arabia
96665;24.67161493623333;46.669726930550006; Saudi Arabia
