user,lat,lon,country
0,39.74791287261723,-104.96894442201132,US
1,37.599898559304755,-122.37272330470451,US
2,39.7388744650587,-104.9541434575697,US
3,37.78087476788311,-122.40617104817514,US
4,60.17418627040825,24.937477114795772,US
5,37.587213595588324,-122.3626339926474,US
6,41.92751598765436,-87.69932843033487,US
7,37.583642018850384,-122.35437619886957,US
8,39.71652881818182,-104.97559163636365,US
9,37.579039845360825,-122.3439512474228,US
10,43.60791028571435,3.882755303571424,US
11,37.41217812130778,-122.09803766983029,US
12,39.74129773414847,-104.98962456149744,US
13,39.734353031626576,-104.97585356475936,US
14,39.726212274305546,-104.95312446527784,US
15,40.042933725694,-105.28520190509238,US
16,37.3387060172786,-121.90893803455715,US
17,40.0069837497302,-105.26085857389442,US
18,41.81881406071441,-71.41293632142848,US
19,40.053953968133285,-76.36185362822474,US
20,39.73432444545454,-104.96054296363636,US
21,39.715409579292675,-104.97445041808685,US
22,39.73188307692308,-104.97967607692308,US
23,37.58293677684549,-122.350255479866,US
24,37.23540880075181,-121.82023294736855,US
25,39.91156206451637,-105.11613365405823,US
26,60.19025930916037,24.889655293893124,US
27,40.00918800638984,-105.26034287859402,US
28,49.610455496932545,6.102903907975457,US
29,39.824519342507685,-105.09977354434359,US
30,39.745460388888716,-104.98442833064483,US
31,40.74635455158721,-73.98597512301579,US
32,39.73074579310345,-104.94375103448273,US
33,49.72677855072461,6.105442724637686,US
34,39.88335224087592,-105.03293573722608,US
35,39.750566878885934,-104.95260200777271,US
36,35.80165522543365,-78.66207269710978,US
37,39.72631028323673,-105.18470985780262,US
38,60.167746381355975,24.90594564406779,US
39,39.734607200000006,-104.9715712,US
40,39.76216964814797,-104.9825303925922,US
41,39.744298380743935,-104.97684383807443,US
42,37.57822035185186,-122.33813041975307,US
43,39.750767538461254,-105.00308322552506,US
44,38.240212086419746,-122.6412240864198,US
45,39.7307296493826,-104.98153581357995,US
46,37.57989896992483,-122.34419978947359,US
47,39.7266190134908,-104.94430364249615,US
48,49.603889,6.162857285714287,US
49,40.0148486875581,-105.27387933676441,US
50,40.01041677319593,-105.24367883505163,US
51,39.748254688347224,-104.99415788075909,US
52,39.74255916972475,-104.986674477064,US
53,49.60417456666667,6.126416166666666,US
54,39.75767040277779,-104.985399625,US
55,39.84303659836061,-105.05356627868863,US
56,37.579239188679225,-122.34146504716972,US
57,39.732544062499976,-104.98724964285715,US
58,40.01380499999999,-105.2757873207547,US
59,59.329468000000006,18.062639,US
60,49.61568911872146,6.138204187214597,US
61,39.7428946894976,-104.99520787214584,US
62,40.01519762019239,-105.26770441907044,US
63,39.83412657142857,-105.12328985714285,US
64,39.748348,-104.99025060000001,US
65,37.33158563967605,-122.03092568825888,US
66,39.70287972698918,-104.94857104056172,US
67,39.75279895508093,-104.98745830191437,US
68,40.01381334309632,-105.26826556485338,US
69,37.78057484834115,-122.40970234913088,US
70,37.3289558,-122.0313196,US
71,40.15945767605636,-105.11213753521128,US
72,39.73751824342106,-104.95120304605247,US
74,37.58776766666664,-122.35123157843128,US
75,40.01381920238102,-105.26818543253948,US
76,39.731683470588216,-104.97089940830422,US
77,49.601518574257405,6.17104641584158,US
78,36.12756359615389,-86.79065035000025,US
79,49.60995875510204,6.1020693265306125,US
80,40.00119168750001,-105.2765104124999,US
81,39.7345465,-104.96839475000002,US
82,39.73184288,-104.98494756000004,US
83,41.81214573469385,-71.41579104081634,US
84,39.68911580434779,-104.95126271739129,US
85,39.749427333333344,-104.99545433333333,US
86,39.74233415937493,-104.98946476249992,US
87,39.75223530434787,-104.99859978260858,US
88,39.70087961381071,-104.98072077237856,US
89,37.43486272222223,-122.16559216666666,US
90,37.40161234375,-122.10902971875002,US
91,37.57759235294117,-122.34383908823533,US
92,39.75142449726056,-104.99433135342504,US
93,60.19059204060916,24.899405898477138,US
94,39.7258245,-104.9918655,US
95,52.369864250000006,4.8832099117647045,US
96,39.60707357142858,-104.92161257142855,US
97,60.19376014977964,24.95848788105725,US
98,39.7418281147541,-104.98826081967206,US
99,42.35189657142856,-71.05944885714288,US
100,49.750384499999996,6.103916125,US
101,40.016040248386986,-105.27581921290304,US
102,47.655707250549405,-122.36190336703257,US
103,48.84562500000001,-122.58871796,US
104,40.0073693076923,-105.2429176153846,US
105,39.75022097029699,-105.00018769306942,US
106,39.75651913953485,-105.00339276744191,US
107,40.014986,-105.270546,US
108,42.37555166666665,-71.04591937254902,US
109,37.798483666666655,-122.42207738888891,US
110,47.61166504255318,-122.21376093617016,US
111,39.738914,-104.984937,US
112,40.00154492604508,-105.26057565594816,US
113,37.692236,-97.337545,US
114,49.748889,6.106111000000001,US
115,39.97550452822589,-105.19468450806477,US
116,37.78156824561401,-122.42861394736842,US
117,38.878089,-77.076328625,US
118,39.7456883142857,-104.98889377142858,US
119,39.739154,-104.984703,US
120,39.5639085,-104.9973135,US
121,39.752527,-104.99955475000002,US
122,59.733889000000005,10.191111333333334,US
123,37.57766221987952,-122.34136989457826,US
